sku;Ano;Janeiro;Fevereiro;Marco;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro
18221;2019;0;0;0;2;6;3;6;8;5;1;0;1
18221;2018;19;11;15;29;8;0;0;0;0;0;0;0
18221;2016;0;0;0;0;0;0;0;5;19;33;31;25
18221;2017;14;9;12;7;8;14;8;10;15;10;21;18
18222;2017;17;19;8;17;0;0;0;7;8;5;16;16
18222;2016;0;0;0;0;0;0;0;5;12;32;21;18
18222;2018;5;17;28;31;6;0;0;0;0;0;0;0
18222;2019;0;0;0;10;4;3;5;1;3;3;2;0
18223;2019;0;0;0;3;6;5;5;3;3;2;6;1
18223;2016;0;0;0;0;0;0;0;4;9;8;15;21
18223;2017;6;7;3;37;70;0;0;0;0;0;0;0
18224;2017;3;5;7;18;59;0;0;0;0;0;0;0
18224;2016;0;0;0;0;0;0;0;3;8;6;4;7
18224;2019;0;0;0;3;1;2;2;2;4;2;0;0
18225;2019;0;0;0;2;7;3;6;4;4;3;6;3
18225;2016;0;0;0;0;0;0;0;5;18;17;19;0
18225;2017;0;0;0;9;12;13;9;5;15;6;6;13
18225;2018;13;23;16;11;1;0;0;0;0;0;0;0
18226;2018;3;0;0;1;7;0;0;0;0;0;0;0
18226;2017;2;16;9;20;56;0;2;0;4;9;9;4
18226;2016;0;0;0;0;0;0;0;8;11;27;20;15
18226;2019;0;0;0;2;0;1;2;4;15;6;1;0
18227;2019;0;0;0;1;2;0;4;11;4;3;3;0
18227;2016;0;0;0;0;0;0;0;17;21;14;14;11
18227;2017;4;5;12;27;48;0;1;4;11;6;6;5
18227;2018;9;8;4;25;43;0;0;0;0;0;0;0
18228;2017;3;8;9;23;36;65;0;0;0;0;0;0
18228;2016;0;0;0;0;0;0;0;11;16;9;12;6
18228;2019;0;0;0;2;4;0;1;1;3;2;0;0
18229;2016;0;0;0;0;0;0;0;17;18;24;25;12
18229;2017;7;3;5;9;5;26;10;3;2;3;5;1
18229;2018;2;6;2;5;58;5;0;0;0;0;0;0
18230;2018;8;6;10;34;104;0;0;0;0;0;0;0
18230;2017;10;19;20;25;50;13;18;0;21;15;15;18
18230;2016;0;0;0;0;0;0;0;18;40;39;25;19
18230;2019;0;0;0;2;0;2;4;5;8;3;2;0
18231;2019;0;0;0;5;1;1;5;5;1;4;0;0
18231;2016;0;0;0;0;0;0;0;16;32;25;25;18
18231;2017;16;24;25;20;4;9;13;3;18;21;14;13
18231;2018;19;30;10;25;82;0;0;0;0;0;0;0
18232;2017;5;3;7;18;35;0;0;0;0;0;0;0
18232;2016;0;0;0;0;0;0;0;11;18;24;20;12
18233;2016;0;0;0;0;0;0;0;18;30;36;27;31
18233;2017;15;22;26;32;67;74;2;5;22;16;36;40
18233;2018;35;11;9;10;134;15;0;0;0;0;0;0
18233;2019;0;0;0;3;2;1;9;7;1;1;25;0
18234;2019;0;0;0;3;0;2;2;10;7;6;0;0
18234;2018;9;13;10;8;103;0;0;0;0;0;0;0
18234;2017;18;26;9;6;10;14;17;17;11;17;12;13
18234;2016;0;0;0;0;0;0;0;14;29;23;39;30
18235;2016;0;0;0;0;0;0;0;13;25;24;12;11
18235;2017;7;12;12;37;17;7;7;9;6;11;10;9
18235;2018;11;13;5;17;69;0;0;0;0;0;0;0
18235;2019;0;0;0;4;2;3;0;4;1;1;1;0
18236;2019;0;0;0;2;2;2;8;0;0;0;0;0
18236;2018;2;5;2;6;16;0;0;0;0;0;0;0
18236;2017;6;13;19;24;33;0;0;2;9;9;8;10
18236;2016;0;0;0;0;0;0;0;10;13;18;11;13
18237;2016;0;0;0;0;0;0;0;7;19;26;20;13
18237;2017;10;5;7;13;44;0;0;7;10;8;11;11
18237;2018;5;3;7;2;48;3;0;0;0;0;0;0
18237;2019;0;0;0;0;0;0;1;2;7;5;0;0
18238;2017;0;0;1;4;6;29;0;0;0;0;0;0
18238;2016;0;0;0;0;0;0;0;1;3;1;1;4
18239;2016;0;0;0;0;0;0;0;0;0;3;32;9
18239;2017;0;28;0;0;0;0;12;27;4;7;23;28
18239;2018;0;6;14;2;12;4;16;3;4;6;0;0
18239;2019;0;2;3;0;0;0;0;2;0;0;0;0
18240;2019;1;0;3;0;0;1;3;0;0;1;2;3
18240;2018;15;2;5;7;0;3;1;1;1;2;1;4
18240;2017;14;28;13;11;11;42;0;18;5;0;4;4
18240;2016;0;0;0;0;0;0;0;0;0;0;3;14
18241;2016;0;0;0;0;0;0;0;0;0;2;6;0
18241;2017;0;0;0;0;0;0;1;1;0;1;2;5
18241;2018;3;1;1;0;0;0;0;1;0;1;0;1
18241;2019;0;0;0;0;1;0;1;0;0;0;0;0
18242;2016;0;0;0;0;0;0;0;0;0;0;19;5
18243;2016;0;0;0;0;0;0;0;0;0;4;6;6
18243;2017;5;10;3;3;2;0;0;0;0;4;2;4
18243;2018;0;2;0;1;0;1;1;0;0;1;0;2
18243;2019;0;2;0;0;0;0;1;0;1;0;0;0
18244;2019;0;0;0;0;0;2;0;0;0;0;0;0
18244;2018;0;0;0;1;1;0;0;0;0;0;0;0
18244;2017;2;0;0;0;0;0;0;0;0;0;0;0
18244;2016;0;0;0;0;0;0;0;0;0;0;4;0
18245;2016;0;0;0;0;0;0;0;0;0;4;3;11
18245;2017;3;2;0;0;0;2;4;0;4;2;1;1
18245;2018;1;0;0;0;0;3;0;2;1;0;0;3
18245;2019;0;0;6;0;0;0;0;0;1;0;3;1
18246;2019;0;0;0;0;0;0;0;0;0;0;0;1
18246;2018;4;0;0;0;0;0;0;0;0;0;4;6
18246;2017;0;0;0;0;0;0;0;0;0;0;17;64
18246;2016;0;0;0;0;0;0;0;0;0;0;50;46
18247;2016;0;0;0;0;0;0;0;0;0;19;28;43
18247;2017;10;6;10;12;10;6;0;0;0;0;1;0
18248;2017;69;13;3;2;0;0;8;6;1;3;8;12
18248;2016;0;0;0;0;0;0;0;0;0;1;0;7
18248;2018;3;20;4;17;2;9;4;10;13;25;0;12
18248;2019;0;3;2;0;0;1;0;0;4;0;0;6
18249;2019;0;6;0;0;0;2;10;3;6;0;0;0
18249;2018;0;8;0;3;1;2;0;2;7;0;0;0
18249;2016;0;0;0;0;0;0;0;0;0;16;5;2
18249;2017;1;3;4;0;12;0;5;13;4;0;6;0
18250;2017;17;4;13;9;0;0;8;3;39;31;17;26
18250;2016;0;0;0;0;0;0;0;0;0;10;25;23
18250;2018;0;0;0;0;0;0;0;1;3;0;4;0
18250;2019;1;0;0;0;0;12;0;0;12;0;0;0
18251;2019;0;0;0;0;0;0;0;4;0;0;0;0
18251;2016;0;0;0;0;0;0;0;0;0;7;1;9
18251;2017;0;1;2;6;4;8;7;16;11;0;0;0
18252;2017;0;1;0;1;4;26;6;3;8;6;16;3
18252;2018;0;0;1;0;0;0;0;6;0;0;0;0
18252;2019;0;0;0;0;64;0;0;0;0;0;0;0
18253;2017;0;0;0;0;0;0;0;0;0;0;3;28
18253;2016;0;0;0;0;0;0;0;0;0;0;3;4
18254;2016;0;0;0;0;0;0;0;0;0;0;1;6
18254;2017;0;0;0;0;0;0;0;0;0;0;0;1
18255;2017;0;0;0;0;14;12;17;7;10;6;15;17
18255;2016;0;0;0;0;0;0;0;0;0;6;18;0
18255;2018;6;0;0;6;7;3;1;2;1;0;1;0
18255;2019;1;4;6;4;3;4;4;1;35;8;4;3
18256;2019;0;1;0;0;0;0;0;0;0;0;2;0
18256;2018;0;0;4;0;2;4;3;2;2;2;0;0
18256;2016;0;0;0;0;0;0;0;0;0;6;4;10
18256;2017;3;21;12;8;11;13;5;11;5;5;4;1
18257;2017;4;13;25;0;0;2;27;16;8;12;11;13
18257;2016;0;0;0;0;0;0;0;0;7;5;3;7
18257;2018;6;0;0;0;0;0;0;0;0;0;0;0
18258;2018;15;2;11;26;25;1;0;0;0;0;0;0
18258;2016;0;0;0;0;0;0;0;0;10;7;5;5
18258;2017;24;16;13;0;0;10;18;8;14;0;12;18
18258;2019;21;42;27;0;10;6;4;8;4;7;12;15
18259;2019;31;27;0;14;28;5;27;18;32;30;19;9
18259;2017;0;0;16;39;30;22;20;21;0;3;13;12
18259;2016;0;0;0;0;0;0;0;0;14;19;17;0
18259;2018;14;20;26;22;11;12;12;17;27;14;17;16
18260;2018;19;8;12;23;21;10;4;9;12;14;4;35
18260;2016;0;0;0;0;0;0;0;0;12;15;13;24
18260;2017;52;48;36;0;0;10;24;16;48;35;15;9
18260;2019;3;7;12;34;10;7;8;9;13;12;7;8
18261;2019;9;4;3;13;11;0;1;3;1;1;2;1
18261;2017;0;0;8;4;7;5;10;7;9;11;0;16
18261;2016;0;0;0;0;0;0;0;0;14;10;1;15
18261;2018;12;9;9;0;0;0;0;0;0;0;2;8
18262;2018;8;4;4;6;4;5;2;12;5;8;7;1
18262;2016;0;0;0;0;0;0;0;0;14;18;25;8
18262;2017;9;0;0;0;0;1;9;4;11;15;8;5
18262;2019;7;8;9;9;9;11;7;4;6;4;3;6
18263;2019;0;1;2;4;3;1;17;1;3;2;1;0
18263;2017;23;0;0;0;0;6;16;11;15;9;2;0
18263;2016;0;0;0;0;0;0;0;0;14;18;10;14
18263;2018;4;4;4;3;4;3;5;3;7;31;28;3
18264;2018;3;9;3;0;9;3;2;4;6;6;1;2
18264;2016;0;0;0;0;0;0;0;0;53;13;8;10
18264;2017;9;21;49;11;3;11;7;9;13;39;5;3
18264;2019;2;2;3;4;8;1;19;8;1;4;3;2
18265;2017;8;4;3;0;8;4;4;1;1;2;4;4
18265;2016;0;0;0;0;0;0;0;0;3;5;0;0
18265;2018;2;7;1;9;25;0;0;0;0;0;0;0
18266;2018;5;0;0;7;40;0;0;0;0;0;0;0
18266;2016;0;0;0;0;0;0;0;0;1;0;1;3
18266;2017;1;3;2;3;10;2;1;1;1;0;4;0
18267;2017;0;0;0;27;87;35;0;45;66;34;3;0
18267;2016;0;0;0;0;0;0;0;0;36;24;0;0
18267;2018;9;64;54;54;62;57;0;0;1;40;42;28
18267;2019;36;35;55;46;12;18;19;23;12;11;15;6
18268;2019;3;3;6;7;3;2;1;2;2;3;4;0
18268;2018;0;0;0;0;0;0;0;0;2;3;4;1
18268;2016;0;0;0;0;0;0;0;0;9;6;3;1
18268;2017;1;0;0;3;7;0;6;0;0;0;0;0
18269;2017;0;0;0;3;0;0;0;0;0;0;0;0
18270;2017;2;1;2;1;1;1;0;4;0;1;0;1
18270;2016;0;0;0;0;0;0;8;14;6;3;8;10
18270;2018;0;2;1;0;1;0;0;0;0;0;0;0
18270;2019;0;0;0;3;1;0;1;0;4;0;0;0
18271;2019;0;3;2;2;1;2;1;2;1;1;1;1
18271;2018;0;2;0;0;0;0;0;1;0;0;0;0
18271;2016;0;0;0;0;0;0;7;11;13;12;2;5
18271;2017;4;1;2;3;2;2;2;0;3;1;0;1
18272;2017;25;8;3;9;18;12;0;7;22;21;8;12
18272;2016;0;0;0;0;0;0;4;3;8;3;0;6
18272;2018;11;5;4;1;8;5;3;1;0;6;10;7
18272;2019;3;2;4;10;6;7;3;2;2;2;5;3
18275;2019;0;1;1;0;1;0;0;1;0;0;0;1
18275;2018;0;1;1;1;2;1;0;1;3;0;0;0
18275;2016;0;0;0;0;0;0;0;0;0;0;2;2
18275;2017;0;3;3;3;0;0;4;1;1;2;0;1
18276;2017;1;0;1;2;0;0;0;1;2;3;1;0
18276;2016;0;0;0;0;0;0;0;0;0;0;1;0
18276;2018;2;1;0;2;2;0;0;5;0;0;0;0
18276;2019;0;0;4;0;4;3;3;0;0;1;1;0
18277;2019;1;2;3;1;0;0;2;0;0;1;0;0
18277;2018;0;1;0;1;0;2;1;1;2;0;2;2
18277;2016;0;0;0;0;0;0;0;0;0;0;0;3
18277;2017;0;2;3;1;0;0;2;0;1;0;1;1
18278;2017;1;3;5;4;3;0;4;4;1;5;0;0
18278;2016;0;0;0;0;0;0;0;0;0;0;3;4
18278;2018;0;4;5;6;1;2;0;0;2;0;0;0
18278;2019;2;0;1;1;0;1;1;0;0;0;0;0
18279;2019;0;0;1;2;0;1;0;0;0;3;0;0
18279;2018;0;0;0;0;1;0;0;0;0;1;1;1
18279;2016;0;0;0;0;0;0;0;0;0;0;2;3
18279;2017;1;2;4;0;0;0;0;0;2;1;0;0
18280;2017;1;4;0;2;0;0;0;0;3;1;1;0
18280;2016;0;0;0;0;0;0;0;0;0;0;1;3
18280;2018;0;3;3;2;0;1;4;2;1;1;0;2
18280;2019;0;0;0;1;2;1;0;0;1;0;0;0
18281;2019;1;0;2;0;1;0;0;1;0;0;0;0
18281;2018;0;1;1;0;2;0;1;1;3;1;0;0
18281;2016;0;0;0;0;0;0;0;0;0;0;0;5
18281;2017;1;2;1;1;0;1;1;1;2;0;0;0
18282;2017;2;1;1;0;0;1;3;0;1;0;1;1
18282;2016;0;0;0;0;0;0;0;0;0;0;1;8
18282;2018;0;0;0;0;0;1;0;0;0;0;0;2
18282;2019;1;0;2;1;0;0;2;0;0;0;0;0
18283;2019;1;0;0;1;0;0;0;0;0;0;0;0
18283;2018;1;0;0;2;0;0;0;0;2;0;1;0
18283;2016;0;0;0;0;0;0;0;0;0;0;1;2
18283;2017;3;4;0;2;1;2;3;0;0;0;1;0
18284;2017;0;1;1;0;0;1;0;0;0;0;1;0
18284;2018;0;0;1;0;0;1;0;1;1;0;0;1
18284;2019;0;3;1;0;0;0;1;0;0;0;0;0
18285;2019;0;1;0;1;0;0;0;0;0;0;1;0
18285;2018;1;0;0;0;0;0;1;0;0;1;0;0
18285;2017;0;0;0;1;1;0;0;0;0;0;0;0
18285;2016;0;0;0;0;0;0;0;0;0;0;0;1
18286;2017;0;0;0;0;0;0;0;0;1;0;0;0
18286;2018;1;2;0;0;0;0;0;0;0;0;0;0
18286;2019;0;0;0;0;0;1;0;0;0;0;0;0
18287;2019;0;0;0;0;0;0;0;0;1;1;0;0
18287;2018;0;3;0;1;0;1;1;4;0;0;0;1
18287;2017;2;0;1;1;1;0;1;1;2;0;2;1
18287;2016;0;0;0;0;0;0;0;0;0;0;3;3
18288;2016;0;0;0;0;0;0;0;0;0;0;1;1
18288;2017;0;1;2;0;1;1;0;1;1;0;0;1
18288;2018;1;0;0;0;0;1;0;0;0;0;0;1
18288;2019;0;0;0;0;0;0;0;0;0;1;0;0
18289;2019;0;0;1;0;2;1;2;0;0;0;0;0
18289;2018;1;2;1;2;0;1;0;0;0;0;0;1
18289;2017;0;0;0;0;2;1;2;1;0;2;0;1
18289;2016;0;0;0;0;0;0;0;0;0;0;0;2
18290;2017;1;0;0;0;0;1;0;0;0;0;0;0
18290;2018;0;0;0;0;0;0;0;0;0;1;0;0
18290;2019;0;0;1;0;0;0;0;0;0;0;1;0
18291;2019;0;0;0;1;0;0;0;1;0;0;1;1
18291;2018;0;1;0;0;0;0;1;0;0;0;0;0
18291;2017;0;3;1;2;1;0;0;2;1;1;0;1
18291;2016;0;0;0;0;0;0;0;0;0;0;1;0
18292;2017;0;0;1;1;0;1;1;0;0;0;0;1
18292;2018;1;0;0;0;0;0;0;0;0;1;0;0
18292;2019;0;1;0;0;0;0;0;1;0;0;0;0
18293;2019;1;0;0;0;2;1;3;1;1;1;0;3
18293;2018;6;9;3;2;1;5;1;1;2;5;1;1
18293;2017;0;0;0;0;0;0;0;2;2;5;3;5
18293;2016;0;0;0;0;0;0;0;0;0;0;3;8
18294;2016;0;0;0;0;0;0;0;0;0;0;1;2
18294;2017;2;0;1;0;1;1;0;0;0;0;1;0
18294;2018;1;0;1;0;0;0;0;0;0;0;0;0
18294;2019;0;0;0;1;0;0;1;1;0;0;0;0
18295;2019;0;0;2;2;3;0;2;1;1;4;0;0
18295;2018;1;1;1;1;1;1;0;0;1;0;0;0
18295;2017;2;1;3;1;2;3;1;1;1;0;1;3
18295;2016;0;0;0;0;0;0;0;0;0;0;1;2
18296;2016;0;0;0;0;0;0;0;0;0;0;3;6
18296;2017;1;0;0;0;0;2;1;1;0;2;1;1
18296;2018;3;0;0;1;3;1;1;0;0;0;0;1
18296;2019;1;0;1;1;1;1;0;0;0;1;0;0
18297;2019;0;6;0;0;0;0;0;0;0;8;0;0
18297;2018;0;1;0;13;1;1;0;2;6;2;0;6
18297;2017;1;1;5;1;1;2;7;12;0;1;1;0
18297;2016;0;0;0;0;0;0;0;0;0;0;2;2
18298;2016;0;0;0;0;0;0;0;0;0;192;128;357
18298;2017;171;27;64;11;14;16;52;64;91;37;23;1048
18298;2018;6;0;0;0;0;0;0;0;9;26;18;37
18298;2019;39;53;30;22;4;8;30;26;39;533;291;0
18299;2019;0;1;0;0;2;0;0;3;2;2;6;10
18299;2018;0;0;1;2;0;3;1;1;1;2;0;2
18299;2017;5;4;5;0;0;0;0;0;0;0;2;2
18299;2016;0;0;0;0;0;0;0;0;0;2;0;8
18300;2016;0;0;0;0;0;0;0;0;0;1679;1;0
18300;2017;600;0;1161;1078;763;1064;591;562;696;79;896;366
18300;2018;202;72;241;273;263;106;1292;213;296;281;950;135
18300;2019;191;33;763;1;0;0;0;180;214;147;31;72
18301;2019;0;1;0;0;0;2;1;0;0;0;0;2
18301;2018;3;2;7;3;3;2;6;3;8;2;0;0
18301;2017;9;15;9;0;0;0;6;4;3;5;2;0
18301;2016;0;0;0;0;0;0;0;0;0;0;1;14
18302;2016;0;0;0;0;0;0;0;0;0;0;0;2
18302;2017;2;2;2;1;1;1;1;1;0;0;0;0
18302;2018;0;0;1;1;1;1;0;2;4;0;0;0
18302;2019;0;0;0;1;0;0;0;0;0;0;1;0
18303;2019;0;1;0;0;0;0;0;0;0;0;0;0
18303;2018;0;0;1;0;1;0;2;1;3;0;0;0
18303;2017;0;4;4;0;2;2;5;3;3;2;0;4
18303;2016;0;0;0;0;0;0;0;0;0;0;0;3
18304;2017;0;0;1;5;2;2;2;4;0;1;1;1
18304;2018;5;0;0;0;0;3;0;1;0;0;0;0
18304;2019;0;0;0;1;1;0;1;0;0;0;0;1
18305;2019;0;0;0;0;1;0;0;0;0;0;0;0
18305;2018;6;0;2;0;0;3;0;1;0;0;0;0
18305;2017;0;1;3;5;1;5;1;1;0;0;0;0
18305;2016;0;0;0;0;0;0;0;0;0;0;0;2
18306;2017;1;3;1;0;2;0;0;0;0;0;0;1
18306;2018;0;0;0;0;0;0;0;0;0;0;0;1
18307;2017;0;0;1;0;0;0;0;0;0;0;0;2
18307;2016;0;0;0;0;0;0;0;0;0;0;0;3
18307;2019;0;0;0;0;0;0;0;0;0;0;0;1
18308;2019;3;1;2;3;1;0;1;3;0;2;1;0
18308;2016;0;0;0;0;0;0;0;0;0;0;2;3
18308;2017;3;2;7;4;7;18;0;3;1;1;0;1
18308;2018;3;2;5;3;0;2;0;3;3;1;3;0
18309;2018;7;1;4;5;0;6;3;3;4;0;5;5
18309;2017;2;1;4;6;4;12;10;4;8;3;6;0
18309;2016;0;0;0;0;0;0;0;0;0;0;0;19
18309;2019;5;8;0;7;2;10;3;3;2;0;4;0
18310;2019;2;2;1;0;2;0;0;0;0;0;2;0
18310;2016;0;0;0;0;0;0;0;0;0;0;0;9
18310;2017;0;2;2;0;1;6;0;1;3;3;14;6
18310;2018;0;1;0;2;0;0;6;8;10;0;2;0
18311;2018;0;0;0;0;1;0;2;7;6;2;0;0
18311;2017;0;1;4;0;0;3;0;0;0;0;3;0
18311;2016;0;0;0;0;0;0;0;0;0;0;0;6
18311;2019;1;0;2;3;0;0;0;0;0;0;0;0
18312;2019;0;0;1;0;0;15;0;1;6;0;0;1
18312;2016;0;0;0;0;0;0;0;0;0;0;0;3
18312;2017;2;6;1;2;1;0;1;0;0;2;1;4
18312;2018;1;0;0;0;0;0;0;1;0;1;6;0
18313;2018;1;0;2;0;0;0;0;2;0;0;0;0
18313;2017;2;0;1;0;2;3;0;1;0;0;0;1
18313;2016;0;0;0;0;0;0;0;0;0;0;0;1
18313;2019;0;1;0;0;0;0;0;0;0;0;0;0
18314;2019;0;0;0;0;1;0;0;1;4;4;0;0
18314;2016;0;0;0;0;0;0;0;0;0;0;2;1
18314;2017;0;1;0;1;3;2;0;1;4;2;3;2
18314;2018;2;2;5;1;0;3;1;4;2;0;1;1
18315;2018;0;2;3;2;0;0;0;0;2;0;1;0
18315;2017;3;2;5;2;6;4;0;3;2;0;2;2
18315;2016;0;0;0;0;0;0;0;0;0;0;0;5
18315;2019;0;0;0;0;0;1;0;0;0;0;0;0
18316;2019;0;0;0;0;1;0;0;3;0;0;0;0
18316;2016;0;0;0;0;0;0;0;0;0;0;7;11
18316;2017;12;15;3;0;0;1;1;9;7;1;6;1
18316;2018;8;3;8;4;2;0;5;7;2;2;1;0
18317;2018;1;3;2;2;0;3;1;2;2;0;1;1
18317;2017;3;2;0;0;0;2;8;0;0;2;0;1
18317;2016;0;0;0;0;0;0;0;0;0;0;4;3
18317;2019;1;1;0;0;0;1;2;0;0;0;0;0
18318;2019;0;0;0;0;0;0;0;2;0;0;0;0
18318;2016;0;0;0;0;0;0;0;0;0;0;2;3
18318;2017;1;5;5;1;2;6;3;0;2;1;2;3
18318;2018;1;2;1;1;1;2;1;4;2;0;0;0
18319;2018;1;0;4;2;0;0;1;1;1;2;2;0
18319;2017;2;5;4;5;3;9;5;6;8;2;0;0
18319;2016;0;0;0;0;0;0;0;0;0;0;0;1
18320;2016;0;0;0;0;0;0;0;0;0;0;4;35
18320;2017;22;15;7;18;26;1;7;4;9;8;17;4
18320;2018;1;3;9;13;12;5;8;5;8;6;0;1
18320;2019;1;0;2;7;2;0;5;1;3;1;0;1
18321;2019;0;0;1;0;0;0;0;1;1;0;0;0
18321;2018;3;0;1;0;0;2;0;0;0;0;0;0
18321;2017;1;3;4;2;2;0;1;1;1;2;1;1
18321;2016;0;0;0;0;0;0;0;0;0;0;0;5
18322;2016;0;0;0;0;0;0;0;0;0;0;0;8
18322;2017;0;2;2;5;0;2;2;2;4;0;1;2
18322;2018;0;0;1;0;0;0;0;0;1;1;0;0
18322;2019;0;0;0;0;1;1;0;1;0;0;0;0
18323;2019;0;1;0;0;1;0;0;1;0;0;0;0
18323;2018;0;2;1;3;0;3;0;0;0;0;0;3
18323;2017;0;0;1;3;4;1;2;0;3;0;0;3
18323;2016;0;0;0;0;0;0;0;0;0;0;0;3
18324;2016;0;0;0;0;0;0;0;0;0;0;0;1
18324;2017;2;0;0;1;0;1;1;0;0;0;0;0
18324;2018;0;0;0;0;0;0;1;0;1;0;0;0
18324;2019;0;0;0;0;0;0;0;1;0;0;0;0
18325;2019;0;0;0;0;0;0;0;0;0;0;0;1
18325;2018;0;0;1;1;0;0;0;1;0;0;0;0
18325;2017;0;1;1;0;1;5;1;1;0;0;0;0
18325;2016;0;0;0;0;0;0;0;0;0;0;1;5
18326;2016;0;0;0;0;0;0;0;0;0;0;0;3
18326;2017;1;2;0;0;1;0;0;0;0;1;0;0
18326;2019;0;0;0;0;1;0;0;0;0;0;0;0
18327;2019;1;0;0;0;6;3;0;1;1;0;1;1
18327;2017;10;12;9;0;0;3;4;2;5;1;5;4
18327;2016;0;0;0;0;0;0;0;0;0;0;0;27
18327;2018;5;6;6;0;2;4;5;5;4;2;0;1
18328;2016;0;0;0;0;0;0;0;0;0;0;22;71
18328;2017;0;0;53;17;15;0;1;4;0;0;0;0
18329;2017;4;6;5;4;12;0;2;0;4;6;5;8
18329;2016;0;0;0;0;0;0;0;0;0;0;8;9
18329;2018;1;1;1;1;4;0;0;3;1;5;0;1
18329;2019;0;0;0;1;0;0;0;0;4;0;1;0
18330;2019;0;0;0;0;1;0;0;0;0;0;0;0
18330;2018;2;1;0;0;0;0;1;4;4;4;9;10
18330;2016;0;0;0;0;0;0;0;0;0;0;0;7
18330;2017;2;3;6;2;3;0;0;0;1;0;2;10
18331;2017;4;5;7;0;1;0;0;0;0;1;3;5
18331;2016;0;0;0;0;0;0;0;0;0;0;0;6
18331;2018;1;0;0;0;1;0;3;0;1;1;1;1
18331;2019;1;0;0;0;0;0;0;7;2;0;0;5
18332;2019;0;1;1;0;0;0;0;0;0;0;1;1
18332;2018;0;0;0;0;0;0;0;0;1;0;0;0
18332;2016;0;0;0;0;0;0;0;0;0;0;2;3
18332;2017;1;1;1;7;1;3;0;1;0;0;1;2
18333;2017;3;2;1;4;3;1;1;0;0;0;0;0
18333;2016;0;0;0;0;0;0;0;0;0;0;0;9
18334;2016;0;0;0;0;0;0;0;0;0;0;12;44
18334;2017;27;28;23;6;5;4;1;2;8;7;6;10
18334;2018;6;13;7;10;6;2;4;4;7;1;2;1
18334;2019;0;0;0;0;0;11;10;6;0;0;0;6
18335;2019;0;0;0;0;0;0;2;0;0;0;0;4
18335;2018;1;0;0;0;0;0;0;0;0;0;0;0
18335;2017;9;11;3;4;3;5;0;1;1;2;2;8
18335;2016;0;0;0;0;0;0;0;0;0;0;3;14
18336;2016;0;0;0;0;0;0;0;0;0;0;2;33
18336;2017;2;1;2;1;0;0;0;0;0;0;22;75
18336;2018;0;0;0;0;0;0;0;0;0;0;4;53
18336;2019;1;0;0;0;0;0;0;0;0;0;1;14
18337;2019;0;0;0;0;0;0;0;0;0;0;0;1
18337;2018;0;0;0;0;0;0;0;0;0;0;4;14
18337;2017;0;0;0;0;0;0;0;0;0;0;13;127
18337;2016;0;0;0;0;0;0;0;0;0;0;3;14
18338;2018;0;0;0;1;0;1;0;3;0;0;0;0
18339;2018;2;0;10;0;6;0;0;4;1;0;0;0
18339;2016;0;0;0;0;0;0;0;0;0;0;0;12
18339;2017;9;8;2;3;0;0;9;17;4;2;6;4
18339;2019;6;3;0;0;0;0;1;0;0;0;0;4
18340;2019;0;11;11;6;0;0;0;0;0;0;0;0
18340;2017;1;0;3;2;1;0;1;4;1;3;1;3
18340;2016;0;0;0;0;0;0;0;0;0;0;1;5
18340;2018;1;0;1;3;1;0;0;0;0;1;0;0
18341;2018;0;0;0;0;0;0;0;0;0;0;13;48
18341;2016;0;0;0;0;0;0;0;0;0;0;10;37
18341;2019;0;0;0;0;0;0;0;0;0;0;1;0
18342;2016;0;0;0;0;0;0;0;0;0;0;3;23
18342;2017;5;1;9;2;8;1;3;4;4;1;0;0
18343;2017;6;5;8;10;13;4;2;3;7;10;13;9
18343;2016;0;0;0;0;0;0;0;0;0;0;2;10
18343;2018;6;11;9;1;2;3;2;1;0;0;0;0
18344;2018;8;7;5;4;5;4;2;2;3;4;0;0
18344;2016;0;0;0;0;0;0;0;0;0;0;1;15
18344;2017;6;8;19;3;9;8;0;0;0;0;0;3
18345;2017;8;1;3;1;0;0;0;5;7;10;11;6
18345;2016;0;0;0;0;0;0;0;0;0;0;2;9
18346;2016;0;0;0;0;0;0;0;0;0;0;2;3
18346;2017;4;5;4;9;8;5;4;2;2;7;1;0
18346;2018;2;3;5;8;5;3;4;1;0;0;0;0
18347;2018;12;18;21;6;3;3;1;1;1;1;1;0
18347;2017;6;14;34;18;13;9;3;3;5;14;14;12
18347;2016;0;0;0;0;0;0;0;0;0;0;1;13
18347;2019;0;2;3;0;1;3;4;3;2;2;1;0
18348;2019;2;0;0;1;0;0;1;0;1;1;0;0
18348;2016;0;0;0;0;0;0;0;0;0;0;14;32
18348;2017;31;23;17;8;4;2;0;12;37;26;12;17
18348;2018;9;3;3;5;6;4;2;3;1;3;1;0
18349;2018;1;2;0;0;4;1;3;0;0;0;0;0
18349;2017;0;2;12;8;19;24;0;0;4;3;0;4
18349;2019;0;0;2;0;0;0;0;0;4;0;0;0
18350;2019;0;1;0;0;0;0;0;0;1;0;1;0
18350;2017;22;26;2;13;6;10;5;4;7;3;5;5
18350;2016;0;0;0;0;0;0;0;0;0;0;6;41
18350;2018;7;5;1;6;4;6;6;5;2;6;1;0
18351;2018;0;1;2;0;0;0;6;1;1;0;1;1
18351;2016;0;0;0;0;0;0;0;0;0;0;2;4
18351;2017;3;1;2;0;0;6;11;4;2;0;0;0
