"","sku","stock_actual","prevision_total","stock_meses","PC_medio","Altura","Largura","Comprimento","valor_stock_usd","stock_meses_1"
"379","20482",9,"    0,0",0,"   3,410","0","1","1","   30,69",12
"380","20485",9,"    6,0",1,"  11,420","0,12","1","1","  102,78",1
"381","20489",31,"    4,7",6,"   2,400","0","1","1","   74,40",6
"382","20493",13,"    0,0",0,"   3,400","0","1","1","   44,20",12
"383","2050000000041",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"384","20944",0,"   69,8",0,"   2,590","0,012","1","1","    0,00",0
"385","20946",0,"   40,3",0,"   2,600","0,012","1","1","    0,00",0
"386","20947",0,"    0,0",0,"   1,680","0,012","1","1","    0,00",12
"387","21022",67,"  175,7",0,"   1,630","0,36","0,23","0,24","  109,21",0
"388","21024",48,"    0,0",0,"   0,830","0,34","0,23","0,19","   39,84",12
"389","21030",0,"    0,0",0,"   3,310","0,295","0,185","0,235","    0,00",12
"390","21034",62,"   12,0",5,"   9,460","0,328","0,231","0,099","  586,52",5
"391","21045",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"392","21073",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"393","21085",95,"  126,9",0,"   0,970","0,004","1","1","   92,15",0
"394","21103",24,"    9,9",2,"   2,280","0,014","1","1","   54,72",2
"395","21123",0,"    0,0",0,"   1,900","0","0","0","    0,00",12
"396","21141",0,"    0,0",0,"   1,800","0","0","0","    0,00",12
"397","21231",0,"    0,0",0,"   1,000","0","0","0","    0,00",12
"398","21252",26,"    0,0",0,"   0,000","0,21","0,175","0,215","    0,00",12
"399","21254",0,"    0,0",0,"   0,000","0,21","0,175","0,215","    0,00",12
"400","21256",13,"    0,0",0,"   0,000","0,21","0,175","0,215","    0,00",12
"401","21261",24,"    0,0",0,"   0,000","0,2","0,4","0,6","    0,00",12
"402","21267",6,"    0,0",0,"   0,000","0,275","0,205","0,92","    0,00",12
"403","19631",242,"   94,1",2,"   1,120","0,225","0,198","0,264","  271,04",2
"404","19652",24,"    0,0",0,"   2,160","0,029","1","1","   51,84",12
"405","19654",48,"    0,0",0,"   0,000","0","0","0","    0,00",12
"406","19662",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"407","19683",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"408","19684",9,"    0,0",0,"  19,550","0,305","1","1","  175,95",12
"409","19686",0,"    3,6",0,"   2,490","0,093","1","1","    0,00",0
"410","19695",151,"    0,0",0,"   1,597","0,096","1","1","  241,21",12
"411","19696",21,"    4,4",4,"   1,898","0,061","1","1","   39,86",4
"412","19697",258,"   19,6",12,"   0,530","0,163","1","1","  136,74",12
"413","19741",0,"    0,0",0,"   7,000","0","0","0","    0,00",12
"414","19745",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"415","19746",0,"    0,0",0,"  11,200","0","0","0","    0,00",12
"416","19751",0,"    0,0",0,"  12,600","0","0","0","    0,00",12
"417","19753",0,"    0,0",0,"   2,100","0","0","0","    0,00",12
"418","19755",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"419","19766",0,"    0,0",0,"   6,160","0,11","0,22","0,41","    0,00",12
"420","19767",0,"    0,0",0,"   4,019","0,205","0,21","0,325","    0,00",12
"421","19771",0,"   13,3",0,"  10,793","0,12","0,16","0,455","    0,00",0
"422","19789",3,"    4,7",0,"   3,660","0,05","1","1","   10,98",0
"423","19820",27,"   31,4",0,"   0,820","1","1","0,021","   22,14",0
"424","19837",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"425","19840",0,"    0,0",0,"   1,337","0,23","0,24","0,36","    0,00",12
"426","19856",16,"   10,8",1,"   0,780","0,003","1","1","   12,48",1
"427","19860",219,"   35,0",6,"   0,280","1","1","0,004","   61,32",6
"428","19905",457,"   10,6",12,"   0,100","0,032","1","1","   45,70",12
"429","19923",2,"   13,2",0,"  15,000","0","0","0","   30,00",0
"430","19925",0,"    0,0",0,"  12,000","0","0","0","    0,00",12
"431","19929",18,"    0,0",0,"   7,720","0,019","1","1","  138,96",12
"432","19932",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"433","19934",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"434","19946",24,"    0,0",0,"   3,030","0,385","0,23","0,21","   72,72",12
"435","19947",24,"    0,0",0,"   1,450","0,295","0,2","0,17","   34,80",12
"436","19985",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"437","20055",120,"    0,0",0,"   1,394","0,006","1","1","  167,28",12
"438","20056",0,"    0,0",0,"  29,040","0,315","1","1","    0,00",12
"439","20063",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"440","20069",402,"    0,0",0,"   2,750","0,28","0,295","0,397"," 1105,50",12
"441","20075",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"442","20076",0,"    0,0",0,"  12,590","0,11","1","1","    0,00",12
"443","20080",19,"  125,4",0,"   6,000","0","0","0","  114,00",0
"444","21299",40,"    0,0",0,"   0,000","0,17","0,25","0,32","    0,00",12
"445","21302",62,"    0,0",0,"   0,000","0,32","0,165","0,25","    0,00",12
"446","21303",29,"   18,5",1,"   0,000","0,32","0,165","0,25","    0,00",1
"447","21347",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"448","21405",30,"    6,0",5,"   0,000","0","0","0","    0,00",5
"449","21409",110,"    6,7",12,"   0,000","0","0","0","    0,00",12
"450","21430",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"451","21437",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"452","21446",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"453","21447",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"454","21495",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"455","21528",1196,"  738,5",1,"   0,000","0","0","0","    0,00",1
"456","21558",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"457","21580",32,"   39,0",0,"   0,000","0","0","0","    0,00",0
"458","21596",69,"   33,9",2,"   0,000","0","0","0","    0,00",2
"459","21598",73,"    0,0",0,"   0,000","0","0","0","    0,00",12
"460","21599",156,"   61,3",2,"   0,000","0","0","0","    0,00",2
"461","200804324031",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"462","20083",0,"    0,0",0,"   1,080","0","0","0","    0,00",12
"463","20091",0,"    0,0",0,"   4,000","0","0","0","    0,00",12
"464","20136",0,"    0,0",0,"   3,000","0","0","0","    0,00",12
"465","20148",225,"    8,0",12,"   3,270","0,078","1","1","  735,75",12
"466","20168",27,"    1,0",12,"   4,970","1","1","0,009","  134,19",12
"467","20181",17,"    0,0",0,"  93,133","0,137","1","1"," 1583,26",12
"468","20186",0,"    0,0",0,"   1,420","0,017","1","1","    0,00",12
"469","20196",108,"  173,7",0,"   3,404","0,012","1","1","  367,64",0
"470","20202",20,"    0,0",0,"   7,730","0,039","1","1","  154,60",12
"471","20205",5,"    0,0",0,"   4,560","0,023","1","1","   22,80",12
"472","20206",9,"    1,0",9,"   7,510","0,023","1","1","   67,59",9
"473","20210",45,"    0,0",0,"   4,110","0,023","1","1","  184,95",12
"474","20213",41,"    0,0",0,"   2,350","0,051","1","1","   96,35",12
"475","20217",54,"    0,0",0,"   4,100","0,127","1","1","  221,40",12
"476","20218",12,"    0,0",0,"   1,420","0,127","1","1","   17,04",12
"477","20224",38,"    0,0",0,"   4,640","0,031","1","1","  176,32",12
"478","20232",0,"    0,0",0,"   1,000","0","0","0","    0,00",12
"479","20236",9,"    0,0",0,"   9,000","0","0","0","   81,00",12
"480","20237",901,"  376,3",2,"   0,800","0,02","1","1","  720,80",2
"481","20242",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"482","20756",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"483","20884",11,"   12,9",0,"   1,430","0,18","0,205","0,395","   15,73",0
"484","20898",38,"   28,7",1,"   2,150","0,01","1","1","   81,70",1
"485","20899",10,"    0,0",0,"   2,150","0,01","1","1","   21,50",12
"486","20945",2,"   66,4",0,"   2,590","0,012","1","1","    5,18",0
"487","21020",46,"    5,6",8,"   4,990","0,358","0,274","0,325","  229,54",8
"488","21023",56,"  147,0",0,"   1,800","0,21","0,32","0,132","  100,80",0
"489","21027",23,"   48,0",0,"   4,650","0,36","0,27","0,31","  106,95",0
"490","21028",0,"    0,0",0,"   0,830","0,337","0,226","0,196","    0,00",12
"491","21029",0,"    0,0",0,"   3,310","0,295","0,185","0,235","    0,00",12
"492","21044",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"493","21057",70,"    0,0",0,"   1,040","0,38","0,21","0,165","   72,80",12
"494","21058",1,"   39,9",0,"   1,170","0,24","0,2","0,172","    1,17",0
"495","21106",0,"    0,0",0,"   2,020","0,007","1","1","    0,00",12
"496","21115",0,"    0,0",0,"   0,998","0,024","1","1","    0,00",12
"497","21118",0,"    0,0",0,"   0,500","0","0","0","    0,00",12
"498","21229",0,"    0,0",0,"   1,000","0","0","0","    0,00",12
"499","21235",0,"    0,0",0,"   0,000","0,009","1","1","    0,00",12
"500","21240",123,"   20,6",5,"   0,000","0,26","0,18","0,09","    0,00",5
"501","21253",13,"    0,0",0,"   0,000","0,21","0,175","0,215","    0,00",12
"502","21258",24,"    0,0",0,"   0,000","0,2","0,4","0,6","    0,00",12
"503","21265",12,"    0,0",0,"   0,000","0,2","0,4","0,6","    0,00",12
"504","21278",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"505","21295",113,"    4,4",12,"   0,000","0,295","0,185","0,235","    0,00",12
"506","21296",40,"   26,2",1,"   0,000","0,325","0,165","0,245","    0,00",1
"507","21345",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"508","21346",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"509","21351",3,"   47,5",0,"   0,000","0","0","0","    0,00",0
"510","21353",0,"    0,0",0,"   1,500","0","0","0","    0,00",12
"511","21358",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"512","21408",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"513","21435",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"514","21436",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"515","21445",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"516","21499",21,"   23,4",0,"   0,000","0","0","0","    0,00",0
"517","21501",16,"   15,0",1,"   0,000","0","0","0","    0,00",1
"518","21521",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"519","21525",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"520","21526",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"521","20501",18,"    0,0",0,"   7,250","0","1","1","  130,50",12
"522","20506",21,"   16,3",1,"   1,040","0,005","1","1","   21,84",1
"523","20519",82,"    3,0",12,"   3,540","0,006","1","1","  290,28",12
"524","20668",0,"    0,0",0,"   1,040","0,153","0,115","0,38","    0,00",12
"525","20673",0,"    0,0",0,"   1,040","0,153","0,115","0,38","    0,00",12
"526","20674",37,"    0,0",0,"   0,510","0,125","0,095","0,323","   18,87",12
"527","20688",20,"   54,6",0,"   1,330","0,1","0,255","0,355","   26,60",0
"528","20690",31,"   52,0",0,"   1,330","0,1","0,255","0,355","   41,23",0
"529","20695",24,"    0,0",0,"   2,250","0,18","0,205","0,365","   54,00",12
"530","20696",0,"    0,0",0,"   2,160","0,19","0,4","0,27","    0,00",12
"531","20700",17,"    0,0",0,"   5,360","0,15","0,325","0,231","   91,12",12
"532","20704",39,"    1,0",12,"   0,300","0","0","0","   11,70",12
"533","20745",0,"    0,0",0,"  29,730","0,04","1","1","    0,00",12
"534","20762",31,"    2,1",12,"  12,440","0,05","1","1","  385,64",12
"535","20771",0,"    3,4",0,"  38,900","0,04","1","1","    0,00",0
"536","20772",28,"    3,4",8,"   6,420","0,04","1","1","  179,76",8
"537","20897",8,"    0,0",0,"   2,150","0,01","1","1","   17,20",12
"538","20906",0,"    0,0",0,"   5,330","0,012","1","1","    0,00",12
"539","21025",22,"   90,0",0,"   2,520","0,272","0,203","0,254","   55,44",0
"540","21031",0,"    0,0",0,"   1,360","0,366","0,248","0,238","    0,00",12
"541","20267",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"542","20292",0,"    0,0",0,"   4,510","0,307","0,205","0,337","    0,00",12
"543","20296",0,"    0,0",0,"   0,888","0","0","0","    0,00",12
"544","20297",2,"    0,0",0,"  17,500","0","0","0","   35,00",12
"545","20299",0,"    0,0",0,"   7,000","0","0","0","    0,00",12
"546","20301",0,"    0,0",0,"   0,361","0","0","0","    0,00",12
"547","20313",0,"    0,0",0,"   5,600","0","0","0","    0,00",12
"548","20318",0,"    0,0",0,"   7,000","0","0","0","    0,00",12
"549","20319",0,"    0,0",0,"   5,000","0","0","0","    0,00",12
"550","20332",44,"   11,4",3,"  15,760","0,028","1","1","  693,44",3
"551","20418",1.157,"  142,5",0,"   8,250","0,2","0,4","0,6","    9,55",0
"552","21925",69,"  171,0",0,"   0,000","0","0","0","    0,00",0
"553","21926",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"554","21932",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"555","21934",0,"  264,0",0,"   0,000","0","0","0","    0,00",0
"556","21935",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"557","21982",30,"    0,0",0,"   0,000","0","0","0","    0,00",12
"558","21985",51,"   24,0",2,"   0,000","0","0","0","    0,00",2
"559","22005",30,"    0,0",0,"   0,000","0","0","0","    0,00",12
"560","22033",13,"    9,0",1,"   0,000","0","0","0","    0,00",1
"561","22038",21,"   27,0",0,"   0,000","0","0","0","    0,00",0
"562","22052",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"563","22055",35,"    3,0",11,"   0,000","0","0","0","    0,00",11
"564","22061",18,"   54,0",0,"   0,000","0","0","0","    0,00",0
"565","22105",60,"    0,0",0,"   0,000","0","0","0","    0,00",12
"566","22109",70,"    0,0",0,"   0,000","0","0","0","    0,00",12
"567","22116",56,"    0,0",0,"   0,000","0","0","0","    0,00",12
"568","21033",84,"    2,6",12,"   9,460","0,328","0,231","0,099","  794,64",12
"569","21037",228,"  278,2",0,"   1,460","0,363","0,243","0,231","  332,88",0
"570","21038",11,"   43,2",0,"  12,590","0,325","0,168","0,251","  138,49",0
"571","21039",60,"    0,0",0,"   6,710","0,325","0,168","0,251","  402,60",12
"572","21042",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"573","21046",23,"   36,7",0,"   2,210","0","0","0","   50,83",0
"574","21086",127,"   76,7",1,"   1,710","0,033","1","1","  217,17",1
"575","21111",0,"   37,3",0,"   2,020","0,007","1","1","    0,00",0
"576","21116",0,"    0,0",0,"   0,998","0,024","1","1","    0,00",12
"577","21142",0,"    0,0",0,"   2,500","0","0","0","    0,00",12
"578","21158",0,"    0,0",0,"   2,000","0","0","0","    0,00",12
"579","21181",0,"   20,6",0,"   0,000","0,205","0,18","0,395","    0,00",0
"580","21188",0,"    0,0",0,"   0,000","0,21","0,26","0,38","    0,00",12
"581","21232",0,"    0,0",0,"   1,000","0","0","0","    0,00",12
"582","21241",44,"    4,7",9,"   0,000","0,26","0,18","0,09","    0,00",9
"583","21891",13,"   19,3",0,"   0,000","0","0","0","    0,00",0
"584","21917",13,"    4,7",2,"   0,000","0","0","0","    0,00",2
"585","21920",31,"    2,1",12,"   0,000","0","0","0","    0,00",12
"586","21927",0,"   18,0",0,"   0,000","0","0","0","    0,00",0
"587","21930",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"588","21933",0,"   10,5",0,"   0,000","0","0","0","    0,00",0
"589","21936",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"590","21937",92,"   76,0",1,"   0,000","0","0","0","    0,00",1
"591","21968",0,"   79,2",0,"   0,000","0","0","0","    0,00",0
"592","21969",0,"    9,0",0,"   0,000","0","0","0","    0,00",0
"593","21970",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"594","21986",30,"    0,0",0,"   0,000","0","0","0","    0,00",12
"595","22034",23,"   27,0",0,"   0,000","0","0","0","    0,00",0
"596","22043",24,"    0,0",0,"   0,000","0","0","0","    0,00",12
"597","22051",19,"   15,0",1,"   0,000","0","0","0","    0,00",1
"598","22053",26,"   18,0",1,"   0,000","0","0","0","    0,00",1
"599","22058",33,"    9,0",3,"   0,000","0","0","0","    0,00",3
"600","22059",36,"    0,0",0,"   0,000","0","0","0","    0,00",12
"601","22069",39,"  108,0",0,"   0,000","0","0","0","    0,00",0
"602","22100",44,"   32,6",1,"   0,000","0","0","0","    0,00",1
"603","22108",48,"    0,0",0,"   0,000","0","0","0","    0,00",12
"604","21266",18,"    0,0",0,"   0,000","0,275","0,205","0,92","    0,00",12
"605","21277",0,"    3,0",0,"   6,000","0,02","1","1","    0,00",0
"606","21305",45,"    0,0",0,"   0,000","0,32","0,165","0,25","    0,00",12
"607","21317",0,"    0,0",0,"   0,000","0,025","1","1","    0,00",12
"608","21348",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"609","21349",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"610","21406",20,"    8,6",2,"   0,000","0","0","0","    0,00",2
"611","21433",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"612","21449",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"613","21498",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"614","21500",30,"   17,4",1,"   0,000","0","0","0","    0,00",1
"615","21502",1,"   22,8",0,"   0,000","0","0","0","    0,00",0
"616","21503",0,"   27,0",0,"   0,000","0","0","0","    0,00",0
"617","21518",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"618","21519",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"619","21520",51,"    6,0",8,"   0,000","0","0","0","    0,00",8
"620","21523",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"621","21553",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"622","20500",3,"    1,0",3,"   0,750","0","1","1","    2,25",3
"623","2050000000028",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"624","2050000000034",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"625","20516",141,"    7,3",12,"   2,860","0,005","1","1","  403,26",12
"626","20517",0,"    0,0",0,"   0,370","0,001","1","1","    0,00",12
"627","20649",84,"   44,1",1,"   4,150","0,317","0,219","0,146","  348,60",1
"628","20650",27,"    8,8",3,"  12,760","0,098","0,31","0,5","  344,52",3
"629","20656",9,"    1,0",9,"  18,840","0,35","0,228","0,78","  169,56",9
"630","20669",45,"   16,9",2,"   1,040","0,153","0,115","0,38","   46,80",2
"631","20671",36,"   10,6",3,"   1,040","0,153","0,115","0,38","   37,44",3
"632","20678",32,"    1,0",12,"   0,510","0,125","0,095","0,323","   16,32",12
"633","20689",17,"   54,0",0,"   1,330","0,1","0,255","0,355","   22,61",0
"634","20692",0,"    0,0",0,"   1,840","0,18","0,205","0,355","    0,00",12
"635","20697",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"636","20741",0,"    0,0",0,"   4,470","0,04","1","1","    0,00",12
"637","20743",0,"    0,0",0,"   0,000","0","0","0","    0,00",12
"638","20752",0,"    0,0",0,"   1,680","0,03","1","1","    0,00",12
"639","20763",29,"    3,0",9,"  10,710","0,04","1","1","  310,59",9
"640","20764",35,"    2,1",12,"  16,810","0,02","1","1","  588,35",12
"641","20768",1,"    3,0",0,"   7,400","0,04","1","1","    7,40",0
"642","20773",19,"    6,0",3,"   2,960","0,031","1","1","   56,24",3
"643","20828",0,"    0,0",0,"   2,780","0,41","0,3","0,28","    0,00",12
"644","20829",18,"   17,3",1,"   1,604","0","0","0","   28,88",1
"645","20896",161,"  196,3",0,"   2,150","0,01","1","1","  346,15",0
"646","20948",0,"    0,0",0,"   1,630","0,012","1","1","    0,00",12
