sku;Produto;Descricao Curta;Tipo Produto;pvp;PC_medio;Descontinuado;Fornecedor;Localizacao Criacao;Peso Bruto;Altura;Largura;Comprimento
18279;Varinha magica 3 em 1;Varinha magica 3 em 1;Normal;59;22,3175;FALSO;MEI EUROPA, LDA;LOJA;0;0,031;1;1
18280;Balanca cozinha digital;Balanca cozinha digital;Normal;24;12,077594;FALSO;MEI EUROPA, LDA;LOJA;0;0,007;1;1
18281;Balanca wc digital;Balanca wc digital;Normal;28,9;14,44;FALSO;MEI EUROPA, LDA;LOJA;0;0,024;1;1
18282;Batedeira;Batedeira;Normal;36;18,33;FALSO;MEI EUROPA, LDA;LOJA;0;0,021;1;1
18283;Liquidificadora;Liquidificadora;Normal;54;26,75375;FALSO;MEI EUROPA, LDA;LOJA;0;0,048;1;1
18284;Torradeira;Torradeira;Normal;41,5;20,57;FALSO;MEI EUROPA, LDA;LOJA;0;0,077;1;1
18285;Picadora;Picadora;Normal;51;25,2;FALSO;MEI EUROPA, LDA;LOJA;0;0,057;1;1
18286;Fritadeira fondue;Fritadeira fodue;Normal;55;27,753333;FALSO;MEI EUROPA, LDA;LOJA;0;0,045;1;1
18287;Grelhador multifuncoes;Grelhador multifuncoes;Normal;55;27,779897;FALSO;MEI EUROPA, LDA;LOJA;0;0,051;1;1
18288;Secador cabelo profissional;Secador cabelo profission;Normal;34;17,729412;FALSO;MEI EUROPA, LDA;LOJA;0;0,04;1;1
18289;Depiladora corte;Depiladora corte;Normal;21;10,563809;FALSO;MEI EUROPA, LDA;LOJA;0;0,009;1;1
18290;Aspirador;Aspirador;Normal;120;49,092727;FALSO;MEI EUROPA, LDA;LOJA;0;0,035;1;1
18291;Aspirador portatil;Aspirador portatil;Normal;42;19,910435;FALSO;MEI EUROPA, LDA;LOJA;0;0,037;1;1
18292;Espremedor citrinos;Espremedor citrinos;Normal;33,5;16,390769;FALSO;MEI EUROPA, LDA;LOJA;0;0,036;1;1
18293;Aparador cabelo;Aparador cabelo;Normal;23;11,85;FALSO;MEI EUROPA, LDA;LOJA;0;0,048;1;1
18294;Medidor tensao arterial pulso;Medidor tensao arterial p;Normal;35;18,83;FALSO;MEI EUROPA, LDA;LOJA;0;0,006;1;1
18295;Termometro digital;Termometro digital;Normal;7;3,08;FALSO;MEI EUROPA, LDA;LOJA;0;0,002;1;1
18296;Moinho cafe;Moinho cafe;Normal;35;17,82;FALSO;MEI EUROPA, LDA;LOJA;0;0,031;1;1
18297;Meandro b 750ml;Meandro b 750ml;Normal;25;7,73;FALSO;F OLAZABAL  FILHOS, LDA (VALE MEAO);LOJA;8;0,152;0,234;0,33
18298;Fortis t 750ml;Fortis t 750ml;Normal;8;2,37;FALSO;GOANVI, SOC. ENGARRAFAMENTO, LDA (PARRAS);LOJA;7,36;0,31;0,155;0,23
18299;Quinta de camarate tinto gift 1500ml;Quinta de camarate tinto;Normal;33;13,91;FALSO;JOSE MARIA FONSECA - VINHOS S.A;LOJA;16,1;0,4;0,218;0,325
18300;Sidra somersby 330ml;Sidra somersby 330ml;Normal;3,75;1,331567;FALSO;RECHEIO S.A.;LOJA;12,99;0,23;0,24;0,36
18301;Acumulador termico 2un;Acumulador termico 2un;Normal;2,9;1,454546;FALSO;ANITEX - LARBRINCA;LOJA;0;0,02;1;1
18302;Saco termico 20l+acum;Saco termico 20lt+acum;Normal;27;13,63;FALSO;ANITEX - LARBRINCA;LOJA;0;0,047;1;1
18303;Garrafa 500ml cor;Garrafa 500ml cor;Normal;8,6;4,202;FALSO;ANITEX - LARBRINCA;LOJA;0;0,02;1;1
18304;Saleiro+pimenteiro;Saleito+pimenteiro;Normal;7,5;4,02;FALSO;ANITEX - LARBRINCA;LOJA;0;0,031;1;1
18305;Galheteiro 2pcs;Galheteiro 2pcs;Normal;15,3;8,01;FALSO;ANITEX - LARBRINCA;LOJA;0;0,059;1;1
18306;Copo ballon 2un fcp/slb/scp;Copo ballon 2un fcp/slb/s;Normal;24,5;5,945;FALSO;ANITEX - LARBRINCA;LOJA;0;0,008;1;1
18307;Flute 2un fcp/slb/scp;Flute 2un fcp/slb/scp;Normal;24,5;6,155;FALSO;ANITEX - LARBRINCA;LOJA;0;0,008;1;1
18308;Palhinhas cor cx.150un;Palhinhas cor cx150un;Normal;2,3;1,14;FALSO;ANITEX - LARBRINCA;LOJA;0;0,047;1;1
18309;Palhinhas cor 100un;Palhinhas cor 100un;Normal;1,7;0,84;FALSO;ANITEX - LARBRINCA;LOJA;0;0,042;1;1
18310;Travessa inox 35cm;Travessa inox 35cm;Normal;3,9;0,93;FALSO;ANITEX - LARBRINCA;LOJA;0;0,011;1;1
18311;Travessa inox 30cm;Travessa inox 30cm;Normal;3;1,45;FALSO;ANITEX - LARBRINCA;LOJA;0;0,009;1;1
18312;Assador chourico barro vrm;Assador chourico barro vr;Normal;7;3,37;FALSO;ANITEX - LARBRINCA;LOJA;0;0,016;1;1
18313;Malga arroz peq barro vrm;Malga arroz peq barro vrm;Normal;3,9;1,9;FALSO;ANITEX - LARBRINCA;LOJA;0;0,014;1;1
18314;Saladeira barro vrm;Saladeira barro vrm;Normal;3,9;1,88;FALSO;ANITEX - LARBRINCA;LOJA;0;0,013;1;1
18315;Azeitoneira barro vrm;Azeitoneira barro vrm;Normal;3,9;1,897619;FALSO;ANITEX - LARBRINCA;LOJA;0;0,013;1;1
18316;Porta talheres;Porta talheres;Normal;6,5;2,827959;FALSO;ANITEX - LARBRINCA;LOJA;0;0,082;1;1
18317;Passevite;Passevite;Normal;12;6,403077;FALSO;ANITEX - LARBRINCA;LOJA;0;0,052;1;1
18318;Conj 4 caixas hermeticas;Conj 4 caixas hermeticas;Normal;9;4,55;FALSO;ANITEX - LARBRINCA;LOJA;0;0,063;1;1
18319;Escorredor;Escorredor;Normal;2,7;1,26;FALSO;ANITEX - LARBRINCA;LOJA;0;0,233;1;1
18320;Caneca 30cl;Caneca 30cl;Normal;2,6;1,13902;FALSO;ANITEX - LARBRINCA;LOJA;0;0,038;1;1
18321;Assadeira redonda 1,6l;Assadeira redonda 1,6l;Normal;7;4,17;FALSO;ANITEX - LARBRINCA;LOJA;9;0,02;1;1
18322;Assadeira quadrada1,7l marinex;Assadeira quadrada1,7l ma;Normal;9,5;4,311536;FALSO;ANITEX - LARBRINCA;LOJA;7;0,02;1;1
18323;Assadeira oval 3,2l;Assadeira oval 3,2l;Normal;10,9;3,823;FALSO;ANITEX - LARBRINCA;LOJA;9,2;0,02;1;1
18324;Assadeira brioche 1,7l marinex;Assadeira brioche 1,7l ma;Normal;7,5;3,51;FALSO;ANITEX - LARBRINCA;LOJA;0;0,018;1;1
18325;Caixa jogos cartas+dados+domino;Caixa jogos cartas+dados+;Normal;22,9;11,378889;FALSO;ANITEX - LARBRINCA;LOJA;8;0,03;1;1
18326;Conj refresco (6 copos+jarro);Conj refresco (6 copos+ja;Normal;22,4;10,415;FALSO;ANITEX - LARBRINCA;LOJA;18;0,06;1;1
18327;jarro vidro c/ tampa 1l;jarro vidro c/ tampa 1l;Normal;4,9;2,38;FALSO;ANITEX - LARBRINCA;LOJA;0;0,038;1;1
18328;Copo 25/30cl cor;Copo 25cl cor;Normal;2,2;0,9;FALSO;ANITEX - LARBRINCA;LOJA;0;0,211;1;1
18329;Caneca vidro c/ tampa 450ml;Caneca vidro c/ tampa 450;Normal;3,5;1,630448;FALSO;ANITEX - LARBRINCA;LOJA;0;0,071;1;1
18330;Balde praia+acess;Balde praia+acess;Normal;10,9;5,776083;FALSO;ANITEX - LARBRINCA;LOJA;0;0,167;1;1
18331;Brinquedo praia+acess;Brinquedo praia+acess;Normal;9,5;4,72769;FALSO;ANITEX - LARBRINCA;LOJA;7,5;0,13;1;1
18332;Camiao praia+acess;Camiao praia+acess;Normal;12,7;6,38;FALSO;ANITEX - LARBRINCA;LOJA;8;0,14;1;1
18333;Jogo 6 em 1;Jogo 6 em 1;Normal;26,5;13,08;FALSO;ANITEX - LARBRINCA;LOJA;0;0,107;1;1
18334;Patinho;Patinho;Normal;1,55;0,565;FALSO;ANITEX - LARBRINCA;LOJA;0;0,048;1;1
18335;Camiao;Camiao;Normal;10,5;5,34;FALSO;ANITEX - LARBRINCA;LOJA;12;0,12;1;1
18336;Caneca natal;Caneca natal;Normal;3,5;1,721212;FALSO;ADRIANO BANDEIRA, LDA;LOJA;0;0,07;1;1
18337;Bola natal 6un;Bola natal 6un;Normal;2,5;3,466552;FALSO;ANITEX - LARBRINCA;LOJA;0;0,041;1;1
18339;Calice 36,5cl;Calice 36,5cl;Normal;3,25;1,43;FALSO;ANITEX - LARBRINCA;LOJA;0;0,016;1;1
18340;Conj p bebidas (jarro+copo);Conj p bebidas (jarro+cop;Normal;9,9;4,93;FALSO;ANITEX - LARBRINCA;LOJA;0;0,032;1;1
18341;Toalha mesa plastificada 150x210 natal;Toalha mesa plastificada;Normal;6,5;4,77;FALSO;ANITEX - LARBRINCA;LOJA;0;0,07;1;1
18343;Vela aniversario neon 12un;Vela aniversario neon 12u;Normal;1,5;0,774344;FALSO;ANITEX - LARBRINCA;LOJA;0;0,039;1;1
18344;Vela aniversario reacendem 12un;Vela aniversario reacende;Normal;1,5;0,743;FALSO;ANITEX - LARBRINCA;LOJA;0;0,039;1;1
18345;Vela aniversario gigante;Vela aniversario gigante;Normal;1,5;0,83;FALSO;ANITEX - LARBRINCA;LOJA;0;0,012;1;1
18346;Vela aniversario musical;Vela aniversario musical;Normal;2;1,13;FALSO;ANITEX - LARBRINCA;LOJA;0;0,025;1;1
18347;Vela aniversario numero boneco;Vela aniversario numero b;Normal;1,1;0,652315;FALSO;ANITEX - LARBRINCA;LOJA;0;0,083;1;1
18348;Vela aniversario numero;Vela aniversario numero;Normal;1;0,566246;FALSO;ANITEX - LARBRINCA;LOJA;0;0,083;1;1
18349;Chavena consome 2asas br;Chavena consome 2asas br;Normal;3,9;0,96;FALSO;ADRIANO BANDEIRA, LDA;LOJA;0;0,068;1;1
18350;Chavena jumbo;Chavena jumbo;Normal;3,4;1,59;FALSO;ANITEX - LARBRINCA;LOJA;0;0,2;1;1
18351;Escorredor salada;Escorredor salada;Normal;17,5;8,498033;FALSO;ANITEX - LARBRINCA;LOJA;0;0,126;1;1
18352;Prato ardosia;Prato ardosia;Normal;5,9;2,873967;FALSO;ANITEX - LARBRINCA;LOJA;0;0,033;1;1
18353;Escova lavadeira s;Escova lavadeira s;Normal;1,9;0,934194;FALSO;RECHEIO S.A.;LOJA;0;0,005;1;1
18354;Escova lava roupa;Escova lava roupa;Normal;2,5;1,063438;FALSO;RECHEIO S.A.;LOJA;0;0,003;1;1
18355;Escova lava prato;Escova lava prato;Normal;2,5;1,177115;FALSO;RECHEIO S.A.;LOJA;0;0,006;1;1
18356;Vassourinha;Vassourinha + pa;Normal;2,1;1,19;FALSO;RECHEIO S.A.;LOJA;3,7;0,008;1;1
18357;Cabo madeira;Cabo madeira;Normal;3,2;1,56541;FALSO;RECHEIO S.A.;LOJA;5,52;0,006;1;1
18358;Balde plastico;Balde plastico;Normal;13;3,72;FALSO;RECHEIO S.A.;LOJA;0;0,157;1;1
18359;Limpa vidros;Limpa vidros;Normal;3,95;1,96;FALSO;RECHEIO S.A.;LOJA;0;0,008;1;1
18360;Desentupidor fole;Desentupidor fole;Normal;3,3;1,55625;FALSO;RECHEIO S.A.;LOJA;0;0,006;1;1
18361;Chapuz cabo madeira;Chapuz cabo madeira;Normal;20;5,995;FALSO;RECHEIO S.A.;LOJA;0;0,255;1;1
18362;Chapuz cabo metal;Chapuz cabo metal;Normal;20;5,535;FALSO;RECHEIO S.A.;LOJA;0;0,255;1;1
18364;Conj sanitario piaca;Conj sanitario piaca;Normal;7,5;3,771855;FALSO;RECHEIO S.A.;LOJA;0;0,076;1;1
18365;Limpa garrafas;Limpa garrafas;Normal;5,1;2,51;FALSO;RECHEIO S.A.;LOJA;0;0,076;1;1
18366;Sabao offenbach rosa 5x100g;Sabao offenbach rosa 5x10;Normal;2,8;1,441218;FALSO;RECHEIO S.A.;LOJA;20;0,011;1;1
18367;Sabao solavar rosa 400g;Sabao solavar rosa 400g;Normal;2,6;1,226923;FALSO;RECHEIO S.A.;LOJA;20;0,029;1;1
18368;Sabonete feno 90g;Sabonete feno 90g;Normal;1,4;0,365071;FALSO;RECHEIO S.A.;LOJA;0;0,011;1;1
18370;P dent couto 60g;P dent couto 60g;Normal;3,2;1,9;FALSO;RECHEIO S.A.;LOJA;0;0,001;1;1
18371;Recarga gillette body 4un;Recarga gillette body 4un;Normal;22,9;5,67;FALSO;RECHEIO S.A.;LOJA;1,058;0,002;1;1
18372;Cond pantene aqualight 230ml;Cond pantene aqualight 23;Normal;8,2;3,6075;FALSO;RECHEIO S.A.;LOJA;1,6;0,003;1;1
18373;Spray sonasol brilhante vidros 750ml;Spray sonasol brilhante v;Normal;8,3;4,08;FALSO;RECHEIO S.A.;LOJA;0;1;1;0,016
18374;Bloco sonasol wc blue active floral;Bloco sonasol wc blue act;Normal;4,2;2,13;FALSO;RECHEIO S.A.;LOJA;12;1;1;0,008
18375;Pano amanhecer multiuso suave 6un;Pano amanhecer multiuso s;Normal;3,2;1,7;FALSO;RECHEIO S.A.;LOJA;0;0,012;1;1
18376;Pano mchef microfibras 32x31 3un;Pano mchef microfibras 32;Normal;4,3;2,176729;FALSO;RECHEIO S.A.;LOJA;0;0,016;1;1
18377;Det loica amanhecer classico 1l;Det loica amanhecer class;Normal;2,3;1,139756;FALSO;RECHEIO S.A.;LOJA;0;1;1;0,026
18378;Creme depil amanhecer 200ml;Creme depil amanhecer 200;Normal;4,9;2,155507;FALSO;RECHEIO S.A.;LOJA;0;0,003;1;1
18379;Fralda amanhecer n formula t2 3-6 60un;Fralda amanhecer n formul;Normal;23,5;11,113513;FALSO;RECHEIO S.A.;LOJA;0;1;1;0,035
18380;Fralda amanhecer n formula t4 9-15 50un;Fralda amanhecer n formul;Normal;20,5;10,118346;FALSO;RECHEIO S.A.;LOJA;0;1;1;0,033
18381;Fralda amanhecer n formula t3 4-10 56un;Fralda amanhecer n formul;Normal;20,5;10,56;FALSO;RECHEIO S.A.;LOJA;0;1;1;0,18
18382;Fralda amanhecer n formula t5 13-18 44un;Fralda amanhecer n formul;Normal;22,5;11,094286;FALSO;RECHEIO S.A.;LOJA;0;1;1;0,03
18383;Fralda amanhecer n formula t6 17-28 30un;Fralda amanhecer n formul;Normal;18,5;8,18;FALSO;RECHEIO S.A.;LOJA;0;1;1;0,042
18384;Papel hig suavecel 6=12;Papel hig suavecel 6=12;Normal;5,65;1,35;FALSO;RECHEIO S.A.;LOJA;0;0,048;1;1
18385;Sabonete liq creme rosa mchef 5l;Sabonete liq creme rosa m;Normal;10,45;4,003125;FALSO;RECHEIO S.A.;LOJA;0;1;1;0,007
18386;Pano mchef multi rolo 4m;Pano mchef multi rolo 4m;Normal;5,9;1,45;FALSO;RECHEIO S.A.;LOJA;0;0,043;1;1
18387;Pano mchef universal rolo 6m;Pano mchef universal rolo;Normal;14,8;7,2;FALSO;RECHEIO S.A.;LOJA;0;0,031;1;1
18388;Pano mchef cozinha favo;Pano mchef cozinha favo;Normal;4,3;2,69317;FALSO;RECHEIO S.A.;LOJA;0;0,117;1;1
18389;Pano mchef cozinha sarja;Pano mchef cozinha sarja;Normal;3,2;1,573636;FALSO;RECHEIO S.A.;LOJA;0;0,196;1;1
18390;Pano mchef cozinha tafeta;Pano mchef cozinha tafeta;Normal;3,9;3,21;FALSO;RECHEIO S.A.;LOJA;0;0,173;1;1
18391;Pano mchef cozinha turco;Pano mchef cozinha turco;Normal;3,8;1,881429;FALSO;RECHEIO S.A.;LOJA;0;0,022;1;1
18392;Pano mchef mult anti-bacter 4 uni;Pano mchef mult anti-bact;Normal;2,8;1,118;FALSO;RECHEIO S.A.;LOJA;0;0,011;1;1
18393;Toalha maos mchef turco;Toalha maos mchef turco;Normal;2,9;1,468;FALSO;RECHEIO S.A.;LOJA;0;0,101;1;1
18394;Pano mchef microfibras 60x40 br 3un;Pano mchef microfibras 60;Normal;6,9;3,23;FALSO;RECHEIO S.A.;LOJA;0;0,018;1;1
18395;Pano mchef microfibras 60x40 cor 3un;Pano mchef microfibras 60;Normal;6,9;2,625333;FALSO;RECHEIO S.A.;LOJA;0;0,018;1;1
18396;Gel ajax max power cascata fresca 750ml;Gel ajax max power cascat;Normal;7;3,46;FALSO;RECHEIO S.A.;LOJA;0;0,02;1;1
18397;Gel ajax max power flor limoeiro 750ml;Gel ajax max power flor l;Normal;7;1,73;FALSO;RECHEIO S.A.;LOJA;0;0,02;1;1
18398;Gel ajax max power menta eucalipto 750ml;Gel ajax max power menta;Normal;7;3,46;FALSO;RECHEIO S.A.;LOJA;0;0,02;1;1
18399;Gel axe styling adrenaline;Gel axe styling adrenalin;Normal;7,9;3,74;FALSO;RECHEIO S.A.;LOJA;0;0,003;1;1
18400;Gel axe styling urban;Gel axe styling urban;Normal;7,9;3,74;FALSO;RECHEIO S.A.;LOJA;0;0,003;1;1
18401;Gel banho palmolive gourmet chocolate 500ml;Gel banho palmolive gourm;Normal;8,5;4,305532;FALSO;RECHEIO S.A.;LOJA;0;0,011;1;1
18402;Gel banho palmolive gourmet morango 500ml;Gel banho palmolive gourm;Normal;7,2;3,44;FALSO;RECHEIO S.A.;LOJA;0;0,011;1;1
18403;Maq depil gillette body for men;Maq depil gillette body f;Normal;13;6,657294;FALSO;RECHEIO S.A.;LOJA;1,879;0,003;1;1
18404;Creme corpo ultra suave azeitona mitica 250ml;Creme corpo ultra suave a;Normal;9,8;2,811101;FALSO;RECHEIO S.A.;LOJA;0;0,01;1;1
18405;Creme corpo ultra suave tesouros mel 250ml;Creme corpo ultra suave t;Normal;9,8;4,957959;FALSO;RECHEIO S.A.;LOJA;0;0,01;1;1
18406;Creme corpo ultra suave oleos maravilhosos 250ml;Creme corpo ultra suave g;Normal;9,8;4,86;FALSO;RECHEIO S.A.;LOJA;0;0,01;1;1
18407;Creme corpo ultra suave delicadeza aveia 250ml;Creme corpo ultra suave d;Normal;9,8;4,86;FALSO;RECHEIO S.A.;LOJA;0;0,01;1;1
18408;Det maq liq xau sabao natural 88d;Det maq liq xau sabao nat;Normal;28,5;14,36;FALSO;RECHEIO S.A.;LOJA;0;0,021;1;1
18409;Espumante fortis 750ml;Espumante fortis 750ml;Normal;6;1,52879;FALSO;GOANVI, SOC. ENGARRAFAMENTO, LDA (PARRAS);LOJA;4,5;0,324;0,181;0,27
18410;Massa alho amanhecer 200gr;Massa alho amanhecer 200g;Normal;1,9;0,902616;FALSO;RECHEIO S.A.;LOJA;2,76;0,26;0,19;0,1
18412;Toner cor amarelo;Toner cor amarelo;Normal;0;105,803333;FALSO;KYOCERA, LDA;LOJA;0;0,137;1;1
18413;Toner preto;Toner preto;Normal;0;62,724444;FALSO;KYOCERA, LDA;LOJA;0;0,137;1;1
18414;Kit manutencao cor;Kit manutencao cor;Normal;950;392,64;FALSO;KYOCERA, LDA;LOJA;0;0,088;1;1
18415;Kit manutencao preto;Kit manutencao preto;Normal;900;355,46;FALSO;KYOCERA, LDA;LOJA;0;0,059;1;1
18416;Gel limpeza wc ultra pro ecologico 1l;Gel limpeza wc ultra pro;Normal;2,9;1,504138;FALSO;RECHEIO S.A.;LOJA;0;0,018;1;1
18417;Lapis evolution hellokitty b3;Lapis evolution hellokitt;Normal;2,95;1,46;FALSO;RECHEIO S.A.;LOJA;0;0,005;1;1
18418;Fairy antibact eucalipt 650ml;Fairy antibact eucalipt 6;Normal;6,7;3,3;FALSO;RECHEIO S.A.;LOJA;0;0,02;1;1
18419;Shampoo ultra suave camomila 400ml;Shampoo ultra suave camom;Normal;11,3;4,466198;FALSO;RECHEIO S.A.;LOJA;0;0,009;1;1
18421;Det maq liquido roupa ariel 21doses;Det maq liquido roupa ari;Normal;16,5;4,075;FALSO;RECHEIO S.A.;LOJA;10,36;0,017;1;1
18422;Cereal amanhecer gold & crash 375gr;Cereal amanhecer gold & c;Normal;4;1,987;FALSO;RECHEIO S.A.;LOJA;5,79;0,4;0,39;0,27
18423;Malga sopa barro vrm;Malga sopa barro vrm;Normal;3,85;1,9;FALSO;ANITEX - LARBRINCA;LOJA;0;0,016;1;1
18424;Cuvete gelo 2un;Cuvete gelo 2un;Normal;2,9;1,43;FALSO;ANITEX - LARBRINCA;LOJA;0;0,003;1;1
18425;Acumulador termico;Acumulador termico;Normal;1,6;0,77;FALSO;ANITEX - LARBRINCA;LOJA;0;0,025;1;1
18426;Queijo emmental rape paysan breton 150gr;Queijo emmental rape pays;Normal;4,5;2,32;FALSO;R.T.M PRODUTOS LACTEOS, LDA;LOJA;3,75;0,18;0,3;0,39
18584;Moelas;Moelas;Normal;5,6;2,640588;FALSO;ALFREDO SILVA BARBOSA LDA (REALSABOR);LOJA;16;0,12;0,38;0,58
18586;P dent argila/funcho goldensilk 75ml;P dent argila/funcho gold;Normal;3,3;1,74;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,02;0,17;0,19;0,19
18587;Sabonete alga/argila verde goldensilk 125g;Sabonete alga/argila verd;Normal;2,8;1,35;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,56;0,12;0,21;0,07
18588;Shampoo algas goldensilk 200ml;Shampoo algas goldensilk;Normal;4,2;2,097714;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,32;0,18;0,13;0,17
18589;Shampoo urtiga/limao goldensilk 200ml;Shampoo urtiga/limao gold;Normal;4,2;1,03;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,32;0,18;0,13;0,17
18590;Shampoo prevencao anticaspa goldensilk 200ml;Shampoo prevencao anticas;Normal;4,5;2,22;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,32;0,18;0,13;0,17
18591;Gel banho algas/melissa goldensilk 500ml;Gel banho algas/melissa g;Normal;5,3;2,6;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2,52;0,15;0,2;0,23
18592;Gel banho jojoba/calendula goldensilk 500ml;Gel banho jojoba/calendul;Normal;5,3;2,6;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;2,52;0,15;0,2;0,23
18593;Oleo amendoas doces goldensilk 60ml;Oleo amendoas doces golde;Normal;2;1,03;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,76;0,18;0,13;0,113
18594;Locao tonica argila verde/pepino goldensilk 200ml;Locao tonica argila verde;Normal;5,7;2,82;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,32;0,18;0,13;0,17
18595;Creme argila verde/pepino goldensilk 50ml;Creme argila verde/pepino;Normal;11,2;5,52;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;7;0,231;0,16;0,05
18596;Mascara argila verde goldensilk 100ml;Mascara argila verde gold;Normal;8,1;3,98;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,67;0,3;0,2;0,06
18597;Argila verde superfina goldensilk 1kg;Argila verde superfina go;Normal;2,9;1,45;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;10,02;0,35;0,21;0,16
18598;Gel pes/pernas gingko biloba goldensilk 150ml;Gel pes/pernas gingko bil;Normal;7,6;3,82;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,03;0,17;0,13;0,14
18599;Shampoo argila verde/ cha verde goldensilk 200ml;Shampoo argila verde/ cha;Normal;6,9;3,44;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,34;0,18;0,13;0,17
18600;Creme goji+q10 goldensilk 50ml;Creme goji+q10 goldensilk;Normal;10,2;5,09;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,37;0,23;0,16;0,05
18601;Serum baba caracol+q10 colagenio goldensilk 50ml;Serum baba caracol+q10 co;Normal;10,5;5,188911;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,37;0,18;0,131;0,14
18602;Oleo argao goldensilk 50ml;Oleo argao goldensilk 50m;Normal;13,5;6,772174;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,61;0,18;0,13;0,14
18603;Oleo jojoba goldensilk 50ml;Oleo jojoba goldensilk 50;Normal;13,5;5,62;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,61;0,18;0,13;0,14
18604;Oleo onagra goldensilk 50ml;Oleo onagra goldensilk 50;Normal;13,5;6,72;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,61;0,18;0,13;0,14
18605;Oleo rosa mosqueta goldensilk 50ml;Oleo rosa mosqueta  golde;Normal;15,8;7,83;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,61;0,18;0,13;0,14
18606;Creme corporal baba caracol goldensilk 200ml;Creme corporal baba carac;Normal;9,2;4,56;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;1,26;0,182;0,13;0,19
18607;Creme maos baba caracol goldensilk 200ml;Creme maos baba carac;Normal;6,4;3,14;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,33;0,18;0,13;0,071
18608;Mascara argila verde/algas goldensilk 100ml;Mascara argila verde/alga;Normal;8,9;4,42;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,67;0,3;0,2;0,06
18609;Mascara argila verde/mel goldensilk 100ml;Mascara argila verde/mel;Normal;8,9;4,42;FALSO;IGNORAMUS PRODUTOS NATURAIS LDA;LOJA;0,67;0,3;0,2;0,06
18610;Caderno A4 pautado 80f capa preta c/marge;Caderno A4 pautado 80f ca;Normal;1,6;0,766748;FALSO;RECHEIO S.A.;LOJA;0;0,003;0,1;1
18611;Caderno A4 quadriculado 80f capa preta c/marge;Caderno A4 quadriculado 8;Normal;1,6;0,79;FALSO;RECHEIO S.A.;LOJA;0;0,003;0,1;1
18612;Caderno A4 liso 80f capa preta c/marge;Caderno A4 liso 80f capa;Normal;1,25;0,65;FALSO;RECHEIO S.A.;LOJA;0;0,003;0,1;1
18613;Recarga A4 pautado 100/100;Recarga A4 pautado 100/10;Normal;3,5;1,91;FALSO;RECHEIO S.A.;LOJA;0;0,003;0,1;1
18614;Recarga A4 quadriculado 100/100;Recarga A4 quadriculado 1;Normal;3,5;1,91;FALSO;RECHEIO S.A.;LOJA;0;0,003;0,1;1
18615;Bloco A4 pautado 80f 401 firmo;Bloco A4 pautado 80f 401;Normal;2;0,98;FALSO;RECHEIO S.A.;LOJA;0;0,02;1;1
18616;Esferografica bic laranja azul;Esferografica bic laranja;Normal;0,5;0,25;FALSO;RECHEIO S.A.;LOJA;0;0,002;1;1
18617;Esferografica bic laranja preta;Esferografica bic laranja;Normal;0,5;0,125;FALSO;RECHEIO S.A.;LOJA;0;0,002;1;1
18618;Esferografica bic cristal azul;Esferografica bic cristal;Normal;0,5;0,12;FALSO;RECHEIO S.A.;LOJA;0;0,005;1;1
18619;Esferografica bic cristal preta;Esferografica bic cristal;Normal;0,5;0,24;FALSO;RECHEIO S.A.;LOJA;0;0,005;1;1
18620;Esferografica bic cristal verde;Esferografica bic cristal;Normal;0,5;0,24;FALSO;RECHEIO S.A.;LOJA;0;0,005;1;1
18621;Esferografica bic cristal celebrate 2un dourada-azul + prata-preto;Esferografica bic cristal;Normal;4,6;2,29;FALSO;RECHEIO S.A.;LOJA;0;0,005;1;1
18622;Esferografica bic cristal grip azul 4un;Esferografica bic cristal;Normal;4,3;2,11;FALSO;RECHEIO S.A.;LOJA;0;0,005;1;1
18623;Pioneses sortido firmo;Pioneses sortido firmo;Normal;1,4;0,66;FALSO;RECHEIO S.A.;LOJA;0;0,006;0,1;1
